PID.600198	PID.600203	PID.600215	PID.700507	PID.700517	PID.700522	PID.700532	PID.700535	PID.700548	PID.700563	PID.700564	PID.700571	PID.700597	PID.700621	PID.700650	PID.700663	PID.700673	PID.700675	PID.700682	PID.700683	PID.700685	PID.700687	PID.700721	PID.700723	PID.700728	PID.700735	PID.700738	PID.700762	PID.700787	PID.700790	PID.700795	PID.700848	PID.700849	PID.700869	PID.700873	PID.700882	PID.700889	PID.700906	PID.700908	PID.700912	PID.700925	PID.700958	PID.700966	PID.700983	PID.700985	PID.700991	PID.701001	PID.701016	PID.701018	PID.701035	PID.701042	PID.701115	PID.701153	PID.701176	PID.701198	PID.701202	PID.701203	PID.701208	PID.701209	PID.701220	PID.701246	PID.701255	PID.701267	PID.701282	PID.701303	PID.701447	PID.701510	PID.701521	PID.701541	PID.701545	PID.701576	PID.701594	PID.701601	PID.701602	PID.701637	PID.701644	PID.701684	PID.701686	PID.701711	PID.701721	PID.701760	PID.701777	PID.701798	PID.701800	PID.701844	PID.701909	PID.701944	PID.701979	PID.701993	PID.701994	PID.702002	PID.702023	PID.702048	PID.702056	PID.702064
Gid.11	4.44361621513841	5.4497249444554	4.38643003868367	4.12819162197118	2.21147276373676	2.52968736404279	3.8193051610222	3.32140849105332	3.44625248166853	3.16361133338587	4.71586916003685	3.79880148672136	1.96562528043674	2.4101391662301	2.60732485199062	3.98035237961452	4.68222931725511	4.48862013957507	4.19190976917702	3.32125275093564	3.48335149377979	2.66302884102076	3.28724567027164	3.57487010149986	2.40539808781333	4.8796906956783	1.96912442653382	3.41146799100372	4.23887491350825	4.51999975069959	4.58247751911767	3.16462908198018	3.11744679286527	3.45030955957829	3.84355703504908	4.44890704089368	4.79659851932371	4.18674515325852	3.26698211929705	5.63803872527945	4.30927146511448	4.65114501485311	4.85730865768043	4.747984673331	3.63504296985614	4.25267609585412	5.46328887757934	5.19466002240755	4.02577888421529	5.84276458412038	5.37967326059665	3.94401902900657	4.76167204368237	4.63376755639268	6.44803430869351	5.14026399558449	4.57990222111762	4.97870862482282	5.08933393928719	5.78824525196229	4.24390289399052	5.62541065791937	5.82280183077046	6.26916476082346	6.37561307041647	5.46572888535731	4.48627620329311	4.66673217446849	4.01457473334852	5.25996769429618	3.17359946429726	4.51157858370186	4.34159523590032	2.29052043632463	6.13842404069642	5.54772900806981	3.34495652975086	3.68659384087019	4.0038933915037	2.44914690530525	4.08381100910727	3.25285058059625	3.28806478415902	6.09756933414446	4.57052981074159	5.51924320592255	3.18399763185909	3.5313230184358	3.99698859809894	4.2569293583046	4.44770285840207	3.66920195687493	3.71066098139611	5.33124356529773	4.68119800577213
Gid.12	3.05143187536772	4.39022842330399	4.00560223193873	4.43380647906616	3.2575507881111	2.80878901021963	2.78466815227056	3.80485144296607	4.08787174612263	4.28600490319919	3.38660230551575	2.93876322731697	1.17725397065627	3.85890091112256	2.76233636384649	3.25211412536081	3.49335993879617	4.33072258420749	4.99230820785182	4.57071692966957	3.21282504003867	3.36688423992905	3.04824331123637	3.83282794720049	3.77146095832967	2.73797074292725	3.29269841681198	3.35079473000098	3.7747036747047	4.4145109619416	4.18215013405789	2.86891056352466	2.67440438240828	3.44829254669352	2.96799620781195	4.51273366226138	3.71008310105916	4.22734854467884	3.30558105992151	7.7013128159914	4.14580260709824	3.44561916224421	3.65282103901522	3.81843454934773	3.40646819641174	3.65903391825422	4.48457093166672	4.86772202104327	3.67555096133106	5.02040396273854	3.58871736640587	3.36902801113879	3.67771738201307	3.70104475193461	3.36032538239452	2.9376654572815	3.66357603283387	2.80912836805051	3.73530950094775	3.35617383046321	3.5837960114653	3.23091259390157	3.91349026536147	2.7807697601121	4.59754800797507	4.38080268023438	2.31588962200703	2.3606121935899	3.66694725398906	4.83168623365028	2.80703857584374	3.89465711169708	4.47401494784592	3.90058312082467	4.29704595383667	4.20076496917224	4.18353512597321	3.3393138349993	4.39873521662312	1.30457898053905	2.90955286892452	3.84389428976439	3.23940057411259	3.86416269560293	4.35732661466389	4.04871907916002	3.39818182692217	2.98025248555248	3.10222180056979	3.79864738863041	3.47180163643127	3.26760567567191	3.24388825384217	3.34141300978519	3.47749387261368
Gid.13	-1.35496202505579	-0.964013276319085	-0.0186322102974772	-0.508465959925265	-1.53744698754001	-2.47981977027219	-0.517239335274595	-2.02944191973608	-1.10647551984685	-0.513494633779799	-0.967872442486317	-0.824940414856335	-1.44868414574889	-1.83304185075865	-1.69729869689084	-0.59250661983787	-0.862874172761811	-1.05449781954739	-0.755286558571591	-1.92191220407787	-1.70506691205501	-1.08959987018715	-1.46741784099777	-2.20827141639131	-1.84846220026288	-1.7330147409797	-0.551856918937253	-1.23892795608877	-1.12401032855776	-0.67135395437686	-1.65964846880879	-1.51615519879704	-1.19292119209708	-1.19084319949757	-1.19341523128221	-0.960825669545628	0.0373455983254718	-0.820093823585871	-0.952651571608129	0.979835559867615	-1.26768578985918	-1.15752632100891	-0.318590371871476	-0.91984385221846	-0.896489205770478	-0.125374938673674	-1.01456903715306	-0.720323192951892	-1.20869671017419	-0.430322752644087	-0.795643583334243	-1.73487872057285	-1.33320437629207	-2.26488519462576	0.665038675298103	0.190458134977515	-2.30510334676835	-0.645204153374741	-0.533895821064822	-0.0972737907992905	-1.98983106574934	0.238750266743959	0.458730445137982	-0.0118326358031988	-0.408892132791924	-0.0491714174302427	-1.97247179281801	-1.03158321254741	-1.98510672330306	-1.07691124040753	-1.49526002239127	-1.29563095471048	-1.01902652511639	-2.2394925130393	0.0688775698694768	0.0604651319791266	-1.01944285963989	-0.924824103441201	-0.774463772535669	-2.19232753551961	-1.04727790350153	-0.0398748889836714	-0.766315645649105	-0.0482705415163563	-1.07707264535965	-0.864729229954569	-1.29171568547716	-1.51767010684979	-2.0839607728974	-1.56860968767749	-0.369769452123736	-0.844678184798621	-0.451456024305122	0.0982292101660344	-1.34933620911399
Gid.14	1.60075613648581	1.30549220484138	1.84115740058226	1.12549419242863	1.77246369341998	0.352376033643135	0.876378128881977	0.110594784063118	1.44629502246405	0.554040382214636	0.522176194854553	1.19487731316197	6.01647663716335	0.88645132415954	-1.50035115741057	0.669470912700895	0.618970881842772	0.812476638997694	0.421846326933643	1.02554807085085	3.25533292363562	1.04941352366488	1.43719254678554	1.83799991124326	1.41048187790411	0.432902539692155	0.945064264160314	1.12678194553231	0.0907799887970624	0.743583783651771	0.722155374508259	1.08168545463022	0.0330577874075731	0.741964998241282	0.431252677832816	-0.213632014258432	-0.0476914455997877	1.49192924075541	0.231459396137353	6.91708315761193	-0.0588059342162113	0.439764171668145	-0.0329634751261987	1.12033821337183	2.39183478619266	1.21940367779343	0.448839237666936	4.75852690897657	-0.12676721054243	0.515434508469089	0.889216502072097	-0.0768674130533789	0.889610438553501	1.37176857769669	0.84227533679707	0.373825237977313	1.42426891485611	-1.03747440596838	0.658656230518474	0.99344809272252	0.674326087930245	0.856798005625771	0.748663653155251	0.87745636928253	0.74828969794628	0.507987089866014	5.07034592998841	0.187787774957492	1.99901434673439	-0.649137897810609	2.10530671694316	0.0758293518541262	2.37203249753484	1.58606135417453	0.944420812418896	1.82930343291101	0.448904471161681	1.53610480139748	2.05319532537585	-2.00821840207635	0.105247521696306	0.264433234540404	1.98964487366953	1.10833338581111	1.44333787572792	0.0935802130350432	3.44605704823221	0.519598844706606	1.77772572684586	1.3520786772295	1.26078974310563	0.626757519545305	1.43730374165711	0.375194673202587	1.95423854963213
Gid.15	2.47454629617196	3.01778274570065	4.28623518248608	3.89918539452529	4.81314480762881	4.00418551395802	3.80651414781203	6.85738280168996	3.84287330937284	4.20379828222628	3.03570388113139	3.32927464639016	8.09618333336338	3.80366628178427	6.34475475200427	4.67669475684014	3.84976007097257	3.34798520077038	4.91213710551113	3.54083960074729	5.08302280326697	3.40146214097707	2.06985871818097	4.67996613925003	3.71713609038187	4.91634971318585	3.35789165092953	4.14761086999816	4.12742461929248	3.58365558878127	3.35765664505211	3.52052157990057	4.18346874034145	4.3634819724798	3.69204414702601	4.13219285805743	3.90664588241249	4.33497493507863	4.60361747413602	6.216609574512	4.98068880594752	4.24286701459685	4.48171683362802	4.31679684270616	4.48034264818242	4.45050348941955	3.05996654403651	4.21786184224609	3.76868067077005	3.89675407059315	3.47440419462199	3.37475216610591	3.7873333189746	3.39841163346843	5.09011397636192	3.34383540802136	3.90242660252385	4.01240009961635	3.11516376084901	3.81216331541775	4.6033195587356	3.88555099620257	4.12341651286068	3.83922155099224	3.64618370813254	3.77913416773259	7.23603051319984	4.15640093678076	2.6365257698147	4.51159807544322	5.43972080242245	3.47043240058909	4.08661648282118	4.76401522375235	3.1592773343597	3.06672566531045	3.08800213998237	4.66083374534461	4.6772943508572	7.42426938911199	3.2944250366284	3.24216991106983	4.87802056047577	3.5340713697406	3.29979960531977	4.86559471468592	6.21785987648524	3.99054378935814	3.32281154494914	3.44910835367642	4.13713435833029	4.15262953747374	3.69880449613596	3.47256885558183	3.72015199963725
Gid.16	6.0771282955406	6.12549836238006	6.06874712270177	6.06849181789359	7.90152506164423	6.92297793807771	6.24733305729719	9.58612389003899	6.32709686485771	8.2461168504815	5.6090851579533	6.1466427951877	6.46880117666927	5.68006234824781	7.59512499897883	6.09707488411183	5.89282290039288	5.76765867972712	5.49249197822797	5.69977919918961	7.66623014536259	6.7761266158065	7.00365398982586	5.91982606143377	7.94034091949833	6.12945828479052	7.74561554040616	4.34520266498384	6.00944214478748	5.74723152523945	6.2673305176697	5.59203790934182	6.18060630894154	8.14878081899783	5.53723125091656	5.79356090194301	5.85459494621854	5.81895466384913	7.34507407630976	6.52149442066913	7.75698587485648	6.05445830524665	7.00031398515693	6.16012390385778	7.19574880947605	7.34944751476642	5.79678694333777	6.08395090147659	5.87220099411079	6.33161104773906	5.53956086227749	5.90518611480525	6.02927257928368	5.81903193940073	6.57902334045996	5.60957928207262	7.12229221383933	6.64211870071751	6.10101856361583	6.32573260740363	5.74601062048272	7.25211851312441	8.21588879779672	6.32238710665605	5.51603359131998	8.36857902479541	6.72605516333787	8.88132478953726	7.41828951464465	6.74595240339433	6.57866447334855	6.43264077039575	7.47691825655672	7.32770628537944	4.64130978806836	4.94007680316438	5.79707425346574	5.80653636229685	7.38395472325087	8.65067850960804	6.98389876703461	6.79460660918318	7.8428329659662	7.51287240305334	5.38773491650968	5.2420160565843	8.18695160395831	6.22795593414897	6.92861705844064	5.87311874075409	6.14930960861339	5.89611306131123	6.32171630736905	7.00313865964995	5.91782835753837
Gid.17	-2.71811586096879	-2.36310971665928	-3.15731485177192	-3.11238649301885	-3.03828455389336	-3.2982907510571	-2.12866031759354	-3.81999320030236	-1.12062736396579	-3.48062066716141	-1.57589544637223	-3.60477243239903	-3.76413171562151	-1.34120860762861	-3.28612454852235	-0.98369308244944	-1.99926029868143	-1.96720481076266	-1.59426969504759	-2.00474623890307	-3.89638905144355	-3.9357530733748	-2.72441565880404	-1.81924927351339	-2.73375095243532	-2.41944831796291	-1.79433484688817	-1.13652049274329	-1.43491819063128	-1.7800625240528	-2.64028497258045	-2.52291226551164	-4.6683317550723	-2.81333144579397	-2.69401368027836	-2.14841024648993	-1.3074992381341	-3.09495874357416	-2.5814734058334	-4.05006040312554	-1.78437199371576	-2.25475449162767	-2.19170034541007	-1.46403564352985	-1.06771867583152	-2.19391038405219	-1.20490563942611	-2.54551279049168	-1.11913186321336	-2.21253744700069	-1.30057511282379	-1.64868422129704	-1.24358065534393	-0.979645102645591	-2.28636385713263	-0.189831738001799	-1.274071479149	-0.477325232936434	-1.85180183775808	-0.712211660753177	-0.585177727793477	-2.12857882095846	-1.41067559267553	-1.20241671903462	-3.2247177648159	-1.34918049557316	-4.663207236931	-1.52654354680088	-2.13382334822143	-3.38639209175619	-3.38639209175619	-1.691464497715	-3.3863920917562	-3.3863920917562	-0.695428382779743	-0.273679652124201	-2.04523260332532	-3.05227841161116	-3.3863920917562	-3.37182556479107	-0.990122199074899	-1.00273808271822	-2.58876700731273	-2.76850826353317	-1.53089424259055	-1.24262314581387	-2.11515319815733	-2.90572644580574	-3.3863920917562	-1.54858668611577	-2.45150281407711	-3.37182556479106	-2.76928634547462	-0.640249063936131	-1.62664257433182
Gid.18	-0.159679815073845	0.130412462396175	0.298700929364849	0.747650084233438	4.35750795094514	1.76466729796906	1.62964713031328	4.42508758554257	2.52212930028963	3.71440566511698	0.630962675229876	1.56774242264364	-0.0191862727699538	0.348185392644288	0.506328741713709	1.75227719140708	0.34296027226437	-0.247853787184488	-0.241680723558508	-0.0150253847814936	0.701395903917282	1.95876218947267	1.604244250946	0.495031868507008	4.10008052901837	0.382116052618717	3.57137259400954	0.540390604485346	1.3411911113719	0.395357737776512	1.25998924076262	0.696081367591098	0.632260872952354	3.39849031719677	0.578085644888522	1.22136213169615	0.463168095871718	0.820654106750449	2.14571085957403	0.223223215069513	2.85114837904061	-0.144616545739903	1.3286706171442	0.729725948692076	2.39971993221777	0.83843319826191	0.0995247553768838	-0.466373581973312	0.562439900408794	0.600282719952446	0.526849661067347	0.103468680741839	0.854742221079264	0.306685257945903	-0.464173456593108	0.0414261143415143	2.12336952222213	0.883247064652885	0.340211384750274	0.150266482405142	0.457019483586835	1.94729722820721	3.16613640753482	0.702985300925475	-0.101044565946324	3.43566102383371	-0.390721709227796	4.28211815483136	2.70552916243419	1.11425447741653	-0.0435615345623068	0.193143636371249	2.65472863354515	2.30104438911294	-0.272361217063356	0.0291705469556223	-0.10063602190606	-0.673473067882891	2.88884503884689	3.37790057650112	2.99587025799807	1.50458263094558	2.48452074636028	2.21403071921649	-0.989702154358794	0.700640116914314	2.09286918978624	0.443859069336132	2.25250816173509	-0.0955702316200737	0.394871710249236	0.846316073050719	0.866183927198465	2.70396272265856	0.262135872355967
Gid.19	3.87548087927474	2.39309269913752	3.5333678612742	3.86745776778715	6.54831044319492	5.06445313704773	4.6210268493603	6.87289130173039	4.28050311559361	5.38091307397603	3.61075960899367	4.54305246751025	5.28079427162121	3.86503798503201	5.11527686395584	5.47333454111467	3.94903869441225	3.30598300582409	3.70324049907513	4.0123138663893	5.28443825188201	4.71407197724207	4.21387385349632	4.88433270116146	4.71177585207728	5.15742123987624	5.16370864460856	3.33979764860786	4.76820697253733	3.51126131094012	3.94691155578961	4.43003665012863	4.80249706154271	5.23601162217791	4.02163644190337	4.30966435413337	4.09002122685869	4.5288169911578	5.26784042070484	4.52215529402206	5.51337678111592	3.66827852992432	4.74282350102555	3.83285655241965	4.78771121841983	4.34174573860053	3.34412060905101	5.30885112312984	3.9847194254174	4.04625630901833	1.8235288163159	3.77635759056067	3.81487005583151	3.79742730881139	4.97481857152645	2.22867883784436	3.72725528702204	4.05387084337414	4.56751109460362	3.64088504948559	3.34745890508725	4.14576678786916	5.10952887789643	3.94092589605634	3.27968579316796	5.90041966934395	4.98746547254142	5.72122020771808	4.45336401121862	5.12109999235434	4.68076009153789	4.45616947808216	3.94893768340496	4.52889693064036	2.70152810128592	3.05788454829199	4.79999684172753	4.97444594065652	4.87089905510721	5.8965577363352	4.32687039842648	3.28933649657822	5.3399121722198	5.11487950838298	3.97434412994507	3.98851267856323	6.18921730111629	5.05960174744549	4.19775107734932	3.65019241882349	4.3679109920634	3.60326776403838	4.1673772216075	4.17848294210894	3.28375047534652
Gid.20	4.11136379994528	4.92891764994848	4.6511475401244	4.94562621166349	6.03006190644362	5.8421096690336	4.91536011117287	6.43232101615811	4.57786301300579	5.14002654327149	4.16666954287196	4.65338452748357	7.1224391446756	5.31955200585554	5.13073530028982	5.38934904888342	4.6639620180903	4.26940031198587	5.57945812197657	4.42788864892196	6.46282144952873	4.82604960283689	3.35569627298543	5.00533344326805	3.6479812782997	5.12529189256789	4.1575188386793	4.9854363518732	5.15012315340758	4.61390211425708	4.64345114513927	5.22926209357204	5.34559221421423	4.91226840820682	4.93131397177434	5.09649024691776	5.21986261221885	4.6920215032524	5.54496925556824	6.11196906575197	4.92100336816478	5.04024757090096	5.31464460168438	5.3059277906516	5.08982303216085	5.29104800705945	5.21298643798127	5.97237563490875	4.76375887157068	5.04482415654084	4.95888619673895	4.77014953022906	4.88436322238404	4.22866419088921	6.07745973469241	4.87197539704572	4.47219504764376	5.87625826581223	5.08651980621321	5.08882610931479	4.81261277151716	4.62725225675577	4.5883292185387	4.9493124581086	4.28346481440903	5.59305741634963	6.75365572376733	6.12876213192606	4.89391543302743	6.52726604380994	5.90457821058789	5.03866633719642	5.44408120063407	5.15679133871862	4.71065192314488	4.83807196441578	4.67446119428026	5.32155069287082	4.72500052544323	7.10048876051509	4.23612011985309	5.11147814617485	5.21101101122252	4.86798851716583	4.81019770693313	4.7236726093005	6.02815029116761	4.45423937153496	5.04737227778642	4.45639385648791	4.5976554447021	4.69314050329923	4.96678107576272	4.63657060892247	4.35859684778656
Gid.21	-4.03368563005234	-3.42947497749833	-1.25762739258542	-2.89940887728942	2.74099588441914	1.9819653549116	-1.13608556997173	6.25832158114073	-2.5723596769874	0.569853413794274	0.606194228303095	-1.46018281050255	6.79172782393992	-1.72032567351895	4.04267726319188	-3.21099304553849	-4.03368563005234	-3.547139886096	-1.12816911406861	-1.97772427261006	6.82437694037859	-3.34057209478281	-3.30360100429764	-4.05711519590249	-3.5326015993652	-3.39697946204055	-2.31409692246726	-3.12876314825073	-0.241328303278135	-3.07199726971058	-3.07293865467263	-0.319625603967796	-3.24487559734687	-2.54757407309454	-3.12693831925601	-2.39574928647762	0.324175314066653	-2.88525793820314	-4.03368563005234	6.31960958527288	-1.42338023415381	-1.88909681197406	-1.54304021180973	-3.10140051093524	-0.54353755496259	-0.241836164529985	-2.85369617285018	4.07074895080238	-3.19815290770305	-4.05711519590249	-4.05711519590249	-3.24901871704724	-0.683410612536605	-3.45565280470483	-2.03278327517305	-4.05711519590249	-2.61023844002279	-2.68467021716701	-0.984370813802568	-1.51317727375996	-2.43053605990385	-4.03368563005234	-4.03368563005234	-3.21645988230304	-3.2072018578993	-4.03368563005234	5.01893712279094	0.566771515279405	-1.04988823344192	2.58537099647688	4.01021794196097	-4.06428148099516	-0.902192709699834	1.70583895988431	-3.10862175333123	-3.63573679790307	-2.98784715189376	3.71849138444426	-0.656261433457534	2.85054946956886	-3.98596769188056	-3.82834150507599	2.57843577849147	-4.24278593194956	-2.87309810419127	-3.71482229784708	3.89641617410292	-3.68557208551581	-1.42956470663895	-3.28616649352341	-2.80885635519427	-3.16136911431545	0.0444540261200905	-3.93666200676252	-3.6874210710528
Gid.22	1.82079817777275	2.52394404433631	3.15309735167909	3.01590728057134	7.62836813125724	3.52371970886506	4.69740180403576	8.74900173355959	5.08420994449358	7.37106825677055	2.02059482081128	2.75660319119201	6.2650246368037	2.4575446548069	2.4373261058852	3.33843137313697	2.58553916181332	2.27908818607567	3.56648725292183	2.11979098533153	7.58154985162202	4.07285007449135	3.02548065909731	3.37329681686157	6.85280573990834	2.53003632526481	8.08881462963484	0.994660419528207	2.86836234280676	2.16112985642465	3.28111019939849	1.87431478443231	4.7492384598027	7.62722398081981	2.03912197624728	3.22840243221001	3.72454871383827	3.44005372219801	5.70838617229533	6.61818505528237	5.49281155671652	3.40061288263474	5.30293737497114	2.23889558504996	7.47228929894753	3.22028949171985	2.00309128857967	1.79576053315645	2.96560033685788	2.71256610257635	2.38559508702387	2.1295175248126	3.21806509215136	1.85881970920033	2.27658261442618	0.582975389464531	3.78251504417892	3.80638111582848	1.23383222173697	0.645737225152086	2.84421272460079	2.82888928433001	3.72122171713599	2.20730696925885	-0.000805692931266311	6.83566767381463	0.617170848454838	8.13658988505277	4.76861684508247	4.3819495041878	3.74840437964526	2.696888018764	6.99046674723213	5.38093815684361	0.235610258964059	1.09659789869765	0.928863372370772	1.35503413790716	6.91313245253008	4.82335636567052	5.33422643706196	4.8227492026294	6.71372683924262	7.31278885951939	1.02969524105782	1.60320681892537	8.12195883038696	1.39800243597889	4.43626252265649	2.63298473655609	2.66831426456413	1.20442014467953	3.58090492985941	4.43393610676098	2.80516231977193
Gid.23	5.02035243821902	5.74224757978579	6.03911641104199	6.36779665551405	9.01359973889299	6.22894164566097	6.406382684117	10.4079181501838	7.224462718834	9.30941584183364	5.50527363492328	6.08751445014185	7.57711496577895	6.12992250886242	4.55470179844299	6.97735182948076	5.87843461721223	5.59629720834597	6.47914231882399	5.47259137108995	8.2235830052063	7.10401614455809	5.63578009332722	6.83713310556658	8.01498347829545	6.56144212890459	8.67750984327096	5.78902958965794	6.72804833926514	6.34823529661951	5.92243916442701	5.90000436228568	6.75905875173684	9.79009420029618	5.68743265682131	6.37692337646836	6.80772212011211	6.5105256510984	8.87079983827419	7.82636960055053	8.19342664519111	5.76076703848933	7.50253794077885	5.7210784912617	8.97921219624208	5.87629135629701	5.81646274019055	6.07754265964823	6.28802294562615	6.22248687591717	6.15096473620573	5.85183639241089	6.11715473557276	5.3698745073433	5.72772224045869	5.68181867321506	6.82455634192635	5.88883636284487	5.7058581438111	5.30773166670203	5.82826134237743	6.61526454952485	7.56309301572047	5.62587839564123	4.6369209973079	9.11470182368601	4.96322842260844	10.0519066788307	8.31933688255717	7.32005975503906	6.86399199674178	5.95622688955058	7.86314106745649	8.19418475583774	4.98917710329295	5.14741631871362	5.74017262907848	5.17577325243853	7.71556349139178	9.04298183762076	8.50095327078464	6.29964509363662	8.70909092414495	8.24339420743595	4.93445341686957	5.3506195060361	8.34413530231939	5.34201302459978	7.18034447613816	5.3904827115999	4.97239666656129	5.24993266626028	6.16920231040117	7.74984884534574	6.09117646166284
Gid.24	1.1554032075453	1.61679835715048	0.926190272424041	2.75871565417135	2.1889080977097	4.15165475299069	3.60229949521382	2.53585058951277	3.0408313564338	1.45890907466229	2.40061102794417	1.29523687234409	6.28433669637328	2.31689037497085	0.891259910502675	2.04468955651707	2.44446212503554	1.57845901432773	2.58074080915672	2.26075687678729	7.74585857019753	0.792247101327647	1.52859166974929	2.58375418526189	0.1122913903337	2.72119214714787	3.19589444324254	4.34425038929197	3.61545492252696	2.94528735717564	2.81226306164873	1.90688538065594	2.03059764205346	2.75370555693651	2.53956716335182	2.86424949029982	3.01301313135335	3.01721032854517	3.4407410538098	4.78745230891625	3.24965671868054	1.03398222430476	2.0101904014756	0.574280877049453	2.45647837126286	-0.462563379821479	2.18233275587571	1.60406777771196	3.34334430711297	1.65559009585106	2.11986975609486	2.825805705505	2.01512820437394	1.87518371523855	1.74017697510587	-0.731598919585106	0.492857158065025	-0.735492544871526	2.4129454163754	0.553327658988346	2.83396521503324	-0.742902786311298	-0.400187028776559	-0.634713972655378	-1.38773432542529	2.19238714688801	0.446514357984838	5.37040324181434	3.494499921245	1.08799624773839	4.68788134850214	2.76469465592197	2.46091780348499	3.54466406359163	1.48741273199513	0.234005261480595	1.91320992866279	1.87636606111303	2.88291170061396	5.93942436821552	0.691855719151547	1.59593032991358	4.93181372769885	2.92810918899947	0.10954013935279	1.09318557597005	4.26925355229564	0.851550604939098	0.458887588161566	0.321560062261231	1.30002116733717	1.62635573580293	1.5680644930928	2.04793987960764	-0.197044931221035
Gid.25	2.44923539955227	4.47897979103859	2.09520428917333	2.57010806351486	3.62890225442654	4.96451904648586	2.98941015131123	6.75544941346717	3.09056463550836	2.8066293032887	3.72100475522555	2.37397980939714	7.05708407448297	3.51368225149922	6.65098109864323	4.21867502508631	3.34398918326437	1.84956640058156	3.67371611021253	2.61945105133608	6.4974938441262	2.96190925199084	2.71183608980779	2.80301525829287	2.55282437236156	3.28170372434447	2.9815122713789	3.22672805829465	3.70381008719212	2.52819629372809	3.39901812395892	3.40481601385601	3.59102578632496	2.73961069046204	2.67380862603038	2.58787596699672	2.91916645589664	3.2290217572016	2.44162233274059	6.37179445422326	3.7425166847544	2.80248764528959	3.40712381237124	2.51962922066753	3.57549224493935	3.3835264176036	1.35073592774359	3.13299860950418	3.77526637576253	1.98220546366443	2.22301494226117	3.3280360940143	2.0366969674768	2.37168516823908	1.96686438346079	1.78954533138378	2.67336528905466	2.83287664671303	3.07120270609935	4.83642409960856	3.14388291839647	2.21548004964207	1.9774669703793	1.2062844441971	0.908079543083043	1.30097396181343	5.48465460919603	2.33414416941722	2.67141954270928	3.90772223662654	4.74996233726272	3.39354240783996	3.8293403194888	4.35462949940993	2.12946485427421	2.18918072297426	2.87377767075895	4.82270893973089	2.19969524678201	7.85777696766669	2.24912115541888	3.05490243029906	3.40150175853118	2.43766186984287	2.95222013104346	3.75683421460395	4.78331063760747	2.41142493747468	2.59646578722778	2.49937144787946	2.78492885749333	2.93677157534726	2.75242325267398	1.74446637213795	2.09892842139846
Gid.26	-0.216627445532962	-0.77752116653482	0.522154977935709	0.428203739966753	5.22599764578359	1.70455103232561	1.69421017927512	3.16978611466034	1.22471642192407	2.32662746699372	0.161095309017415	0.31130975699702	1.09204548290891	0.37517801943793	0.137743392949938	1.8037060785399	0.0804629577319956	-0.277358499658536	1.18246559513787	0.0261183260144701	1.38305907898554	0.826951317905744	-0.208043694467021	0.22256445667725	0.699645425329117	0.740313950699178	1.50956693958108	0.844092266973758	0.742159024003182	-0.0821454504311262	0.598052983954854	0.604454889699763	1.22081864832266	2.24020373359786	-0.0911228123716958	0.724842313311646	1.12619664684997	0.657994009099256	1.27148899805585	0.895279653599783	1.44033324828543	0.365774184328475	1.87225543631643	0.306249913668681	2.06861259735136	0.563098554672036	0.646986951261647	0.527126764435923	0.653339291548812	0.49613672619994	-0.369936150274044	1.62474198303698	0.152670942371998	-0.307775062446498	0.0085867519538616	-0.110418150344954	0.902205865583723	1.16370956527051	0.753595940140557	0.848524265573427	0.278731859055035	-0.296860226218689	1.57319523652582	0.248569884502851	-0.410700872641766	1.45829771967649	-0.133702462223273	3.06082944855455	1.10200075411166	2.80362911940133	-0.434611659426788	0.88079156783885	0.240607274201433	0.515460035369402	0.0854412908949497	-0.693840253240699	0.288490959166847	0.199040165277348	0.62740268429063	3.50449911122344	0.904675829059901	0.151350279372956	1.34517614768703	1.61058059247583	0.40523323135049	0.190087138064859	1.53193508607949	0.857495763297941	1.80475604384688	0.364336836233498	0.30093104357825	0.388968539462781	0.705608058256623	1.80154964889707	0.351444551462409
Gid.27	4.92210447278406	5.75563124071593	6.25166076638985	6.3388911501462	9.49552567025516	5.92468922527475	6.87099395766005	11.0805646796268	7.17481258148104	10.1547995358018	4.99351553434226	6.25818831178021	6.39543570270696	5.71313542535274	5.13943477822906	6.16998522060323	5.96418004986827	5.88259301204974	5.45804580119812	5.34759829794395	8.2833705522504	7.90297726716762	6.73418312420171	6.32239368848825	9.55965535936559	6.41083373361283	9.5880284368798	4.88617362249603	5.6686827320945	5.74918312399076	6.8032729026086	5.44874373294206	6.92915582543324	10.0238780862875	5.28802261760832	5.75099418408397	6.49508881595155	6.13189874576317	9.1173222072299	6.2978024893849	8.67744915205604	5.4550844634488	7.83277171540388	5.08814037922197	9.11411937084412	5.85528287154222	5.00614809493688	5.51397503248819	5.55839282312378	5.75597328926491	5.17186998176622	5.22597775484942	5.97968433694327	5.17624154952096	4.8093109641924	4.76409778366012	7.55255935743387	4.6232677524716	4.52217559308694	4.35662670691304	5.56353495762696	6.93317657084973	8.25729145749319	6.0613219296753	4.47437218949867	8.89939649670259	3.43574388810883	9.87683272645139	7.93479334542798	7.10845577006264	6.01396202698564	6.05298833680279	8.12962180588193	8.23264463791343	4.11013771103261	4.24474427380355	5.23152255715892	4.3873067198733	8.2322165435598	8.97643259649839	7.96406086968262	6.87001705915549	8.81408187857398	8.85526898055612	3.59848089381653	5.16922370861212	9.24007421508742	5.32577323145289	7.90757190563645	5.0495530989086	5.22056243235504	4.68400121723898	6.25730156371753	8.07337889226538	5.4290763496035
